1.000000000000000056e-01,1.097498765493056250e-01,1.204503540258782118e-01,1.321941148466029003e-01,1.450828778495939775e-01,1.592282793341092129e-01,1.747528400007683780e-01,1.917910261672488847e-01,2.104904144512020903e-01,2.310129700083159709e-01,2.535364493970111988e-01,2.782559402207124277e-01,3.053855508833415722e-01,3.351602650938842465e-01,3.678379771828634293e-01,4.037017258596554692e-01,4.430621457583880929e-01,4.862601580065354923e-01,5.336699231206309957e-01,5.857020818056667411e-01,6.428073117284321958e-01,7.054802310718644165e-01,7.742636826811272188e-01,8.497534359086444944e-01,9.326033468832198858e-01,1.023531021899026339e+00,1.123324032978027631e+00,1.232846739442066575e+00,1.353047774579807516e+00,1.484968262254465099e+00,1.629750834620644406e+00,1.788649529057435128e+00,1.963040650040271506e+00,2.154434690031884259e+00,2.364489412645408350e+00,2.595024211399737268e+00,2.848035868435801810e+00,3.125715849688236680e+00,3.430469286314919319e+00,3.764935806792469197e+00,4.132012400115338657e+00,4.534878508128584507e+00,4.977023564332111683e+00,5.462277217684342823e+00,5.994842503189412142e+00,6.579332246575682497e+00,7.220809018385467404e+00,7.924828983539177862e+00,8.697490026177835176e+00,9.545484566618341660e+00
2.405747824673651554e-38,2.245434127412474693e-38,2.045084790518885729e-38,1.874494018724124257e-38,1.715059800626208692e-38,1.580859049246241958e-38,1.571564177117726874e-38,1.564535022125785081e-38,1.547051393678872459e-38,1.542453724571763586e-38,1.531682576105648388e-38,1.528686352204071745e-38,1.528502471998523101e-38,1.529548997635464417e-38,1.541506919224056165e-38,1.581148790488787771e-38,1.690834342730247020e-38,1.822340439770895853e-38,1.885261605151583398e-38,1.917969281492577113e-38,1.944654745611976869e-38,2.021593149669968120e-38,2.170148936726032765e-38,2.297812857528029248e-38,2.412644300501027090e-38,2.542014369851392376e-38,2.759608068664146925e-38,3.019904242767746628e-38,3.307866870646136126e-38,3.607728147561483665e-38,3.978780412054870431e-38,4.429259076938227640e-38,5.057833344658619796e-38,6.520514407907669358e-38,7.306070549172342853e-38,8.881763101340297465e-38,1.073437194037054081e-37,1.199732426453438957e-37,1.329637993617233441e-37,1.481306792869454010e-37,1.902855390536673952e-37,2.158801078866971370e-37,2.298625891624194620e-37,2.460115036712993892e-37,2.636902199386649729e-37,2.882463631422115054e-37,3.181390794983907435e-37,3.505646011277044563e-37,3.927121496091217682e-37,4.372108136277961342e-37
