1.000000000000000056e-01,1.097498765493056250e-01,1.204503540258782118e-01,1.321941148466029003e-01,1.450828778495939775e-01,1.592282793341092129e-01,1.747528400007683780e-01,1.917910261672488847e-01,2.104904144512020903e-01,2.310129700083159709e-01,2.535364493970111988e-01,2.782559402207124277e-01,3.053855508833415722e-01,3.351602650938842465e-01,3.678379771828634293e-01,4.037017258596554692e-01,4.430621457583880929e-01,4.862601580065354923e-01,5.336699231206309957e-01,5.857020818056667411e-01,6.428073117284321958e-01,7.054802310718644165e-01,7.742636826811272188e-01,8.497534359086444944e-01,9.326033468832198858e-01,1.023531021899026339e+00,1.123324032978027631e+00,1.232846739442066575e+00,1.353047774579807516e+00,1.484968262254465099e+00,1.629750834620644406e+00,1.788649529057435128e+00,1.963040650040271506e+00,2.154434690031884259e+00,2.364489412645408350e+00,2.595024211399737268e+00,2.848035868435801810e+00
2.836116347755283646e-35,3.267254750043194846e-35,3.774864023813495208e-35,4.429935623043329445e-35,5.431069105221146519e-35,6.552052407681444399e-35,7.911699263781723103e-35,9.381626835193566518e-35,1.041282575585706046e-34,1.154456529826301413e-34,1.372438211456597228e-34,1.619696670969310054e-34,1.861527671816098220e-34,2.119699020482816116e-34,2.568864822927420459e-34,3.137582124995721041e-34,3.691579007933521465e-34,4.246841993730335344e-34,4.827442722747891192e-34,5.430366936957903649e-34,6.124768823284493607e-34,6.949377608278615920e-34,7.900694771888022897e-34,9.098502952166808844e-34,1.036903795819766850e-33,1.144265703299909913e-33,1.262449664722922046e-33,1.423478129413386817e-33,1.600206670620413710e-33,1.913537170251083657e-33,2.271680196936476229e-33,2.544675252337090289e-33,2.809550010971389150e-33,3.054889279570047257e-33,3.300685910508551418e-33,3.597173040516172165e-33,3.944986130542935941e-33
