45245.6	0.0238317
45405.4	0.0308022
45565.3	0.0340574
45725.2	0.0283311
45885.1	0.0193805
46045	0.0109686
46204.8	0.00438427
46364.7	0.00148121
46524.6	0.00040231
46684.5	0.000113644
46844.4	1.47018e-05
47004.2	3.84386e-06
47164.1	2.13748e-07
47324	5.43265e-08
47483.9	1.23598e-09
47643.7	3.11127e-10
47803.6	2.84218e-12
