0	66.1751
43.2479	83.7161
86.4958	103.797
129.744	127.122
172.992	151.616
216.239	175.765
259.487	198.366
302.735	217.711
345.983	233.421
389.231	245.318
432.479	250.922
475.727	250.743
518.975	250.157
562.223	245.339
605.471	236.165
648.718	226.037
691.966	214.736
735.214	203.252
778.462	191.78
821.71	181.01
864.958	170.839
908.206	161.487
951.454	152.745
994.702	144.458
1037.95	136.518
1081.2	128.687
1124.45	121.013
1167.69	113.425
1210.94	106.02
1254.19	98.8941
1297.44	92.0908
1340.68	85.7261
1383.93	79.7825
1427.18	74.2988
1470.43	69.2396
1513.68	64.5751
1556.92	60.2798
1600.17	56.3019
1643.42	52.6277
1686.67	49.2137
1729.92	46.0473
1773.16	43.0917
1816.41	40.3312
1859.66	37.7227
1902.91	35.2565
1946.16	32.8899
1989.4	30.6295
2032.65	28.4598
2075.9	26.3959
2119.15	24.4575
2162.39	22.6515
2205.64	21.0044
2248.89	19.5117
2292.14	18.1808
2335.39	17.0059
2378.63	15.9812
2421.88	15.0992
2465.13	14.3471
2508.38	13.7084
2551.63	13.1455
2594.87	12.6406
2638.12	12.1302
2681.37	11.6123
2724.62	11.0388
2767.87	10.425
2811.11	9.77516
2854.36	9.10415
2897.61	8.45289
2940.86	7.82333
2984.11	7.24808
3027.35	6.7206
3070.6	6.2433
3113.85	5.81313
3157.1	5.41959
3200.34	5.069
3243.59	4.76815
3286.84	4.52926
3330.09	4.39405
3373.34	4.33648
3416.58	4.37891
3459.83	4.53136
3503.08	4.734
3546.33	4.97558
3589.58	5.18981
3632.82	5.3537
3676.07	5.35958
3719.32	5.33485
3762.57	5.23129
3805.82	4.97074
3849.06	4.66798
3892.31	4.3148
3935.56	3.95733
3978.81	3.59634
4022.05	3.27087
4065.3	2.97852
4108.55	2.73876
4151.8	2.54796
4195.05	2.40588
4238.29	2.30889
4281.54	2.2407
4324.79	2.19932
4368.04	2.16192
4411.29	2.12942
4454.53	2.08793
4497.78	2.04006
4541.03	1.98885
4584.28	1.93574
4627.53	1.89163
4670.77	1.85597
4714.02	1.83371
4757.27	1.82352
4800.52	1.82445
4843.76	1.83005
4887.01	1.83258
4930.26	1.83356
4973.51	1.82794
5016.76	1.79596
5060	1.73796
5103.25	1.65393
5146.5	1.54317
5189.75	1.40793
5233	1.26766
5276.24	1.1233
5319.49	1.00123
5362.74	0.900481
5405.99	0.834536
5449.24	0.802383
5492.48	0.804063
5535.73	0.829368
5578.98	0.867377
5622.23	0.917421
5665.47	0.96165
5708.72	0.999897
5751.97	1.01386
5795.22	1.01904
5838.47	1.01486
5881.71	0.990187
5924.96	0.959361
5968.21	0.921762
6011.46	0.877773
6054.71	0.827281
6097.95	0.767839
6141.2	0.699633
6184.45	0.626441
6227.7	0.548411
6270.95	0.477102
6314.19	0.412418
6357.44	0.362956
6400.69	0.328584
6443.94	0.30599
6487.18	0.295181
6530.43	0.285957
6573.68	0.278337
6616.93	0.267157
6660.18	0.252335
6703.42	0.237124
6746.67	0.221475
6789.92	0.210238
6833.17	0.203465
6876.42	0.203006
6919.66	0.208493
6962.91	0.219839
7006.16	0.238096
7049.41	0.262968
7092.66	0.294603
7135.9	0.329459
7179.15	0.367798
7222.4	0.401676
7265.65	0.431741
7308.9	0.439051
7352.14	0.439792
7395.39	0.436513
7438.64	0.412494
7481.89	0.387165
7525.13	0.361454
7568.38	0.345037
7611.63	0.337321
7654.88	0.337543
7698.13	0.349332
7741.37	0.364176
7784.62	0.381629
7827.87	0.397057
7871.12	0.409842
7914.37	0.420789
7957.61	0.4299
8000.86	0.437585
8044.11	0.444339
8087.36	0.445529
8130.61	0.440223
8173.85	0.42792
8217.1	0.401113
8260.35	0.363943
8303.6	0.316379
8346.84	0.265414
8390.09	0.211227
8433.34	0.161438
8476.59	0.116995
8519.84	0.0806342
8563.08	0.0531599
8606.33	0.0328708
8649.58	0.019314
8692.83	0.014018
8736.08	0.0121527
8779.32	0.0122828
8822.57	0.0196258
8865.82	0.034459
8909.07	0.0561948
8952.32	0.0872976
8995.56	0.128931
9038.81	0.176818
9082.06	0.232058
9125.31	0.283266
9168.55	0.332129
9211.8	0.353175
9255.05	0.35864
9298.3	0.357544
9341.55	0.323725
9384.79	0.277269
9428.04	0.223173
9471.29	0.171085
9514.54	0.123603
9557.79	0.0854243
9601.03	0.0565199
9644.28	0.0462137
9687.53	0.0444627
9730.78	0.0449145
9774.03	0.0611996
9817.27	0.086296
9860.52	0.117722
9903.77	0.151145
9947.02	0.186162
9990.26	0.215653
10033.5	0.2392
10076.8	0.24679
10120	0.24423
10163.3	0.237749
10206.5	0.22055
10249.8	0.201768
10293	0.185032
10336.2	0.171217
10379.5	0.162225
10422.7	0.154197
10466	0.146555
10509.2	0.136465
10552.5	0.122237
10595.7	0.105467
10639	0.0857465
10682.2	0.0663328
