"{-2.4, 1.8}","{-1, 4}"
"{0.03485144661123709, 0.040671030342096536, 0.046986328590755536, 0.05362318925860404, 0.06030298495995907, 0.06663033082922583, 0.07210001358937868, 0.07613570707973093, 0.07817009970113312, 0.07776451508567783, 0.07474484606541108, 0.06930578582164533, 0.06202349671094921, 0.05373861411178917, 0.04533204795639178, 0.037485243879569766, 0.030539945305975248, 0.024519386729490618, 0.01927633258068665, 0.014665378488495267, 0.0106426822239819, 0.007260635412231002, 0.0045940846552841585, 0.0026632483579511067, 0.0013999380615814442, 0.0006641623426766343, 0.00028882653890064465, 0.0001240218512354011, 0.0000623515953799031, 0.000041747833294554105, 0.00003377853458388113, 0.000028616591986370425, 0.000023981599143801754, 0.000019628846181492384, 0.00001559380505951451, 0.000011934910899783204, 8.748307553779463*^-6, 6.126589547542366*^-6, 4.1032811217642005*^-6, 2.634642007266742*^-6, 1.6229697789781539*^-6, 9.56504653534631*^-7, 5.375999161292797*^-7, 2.8908043088973264*^-7, 1.5030228462416875*^-7, 7.573872661553004*^-8, 3.6586279603223547*^-8, 1.7017563255068057*^-8, 7.72669919594732*^-9, 3.4164276451215824*^-9, 1.465503002046755*^-9}","{0.042430569472408336, 0.04952791540547165, 0.05723459755950929, 0.0653398039953186, 0.07350510778508838, 0.08124905198086327, 0.08795506603961599, 0.09291820187207722, 0.095442677303629, 0.0949881719939483, 0.09133671210268997, 0.0847213717111698, 0.07584315521422795, 0.06572883537340783, 0.05545674059144186, 0.04586273182345826, 0.0373675486665678, 0.030001848131244912, 0.023586919975589312, 0.01794548721094178, 0.013023967710325855, 0.00888625694131035, 0.005623714713996557, 0.003260996760610152, 0.0017147492410225077, 0.000813859832209772, 0.0003540523356541276, 0.0001520055532528853, 0.00007632569120520799, 0.00005102348895789756, 0.000041251256772021135, 0.000034940927303952796, 0.00002928062387057765, 0.000023964742418505216, 0.000019036681098710663, 0.000014568612589794636, 0.000010678020740124573, 7.477603159141965*^-6, 5.007925814539063*^-6, 3.2153813558392042*^-6, 1.9806233148207167*^-6, 1.1672207636327623*^-6, 6.559904887203264*^-7, 3.5272341029222243*^-7, 1.8338522845983344*^-7, 9.24062564805645*^-8, 4.4636072212281114*^-8, 2.0761189623446243*^-8, 9.426245819346714*^-9, 4.167812115105698*^-9, 1.787784950449774*^-9}","{0.051620744207023145, 0.06027334408416946, 0.06967586608256597, 0.07957363102422466, 0.08955608149974474, 0.09903734320061434, 0.10726508706354317, 0.11337679935529543, 0.11651845071026065, 0.11602346425662022, 0.1116178320217867, 0.10357936230070365, 0.09276038264800701, 0.0804149131408465, 0.0678635651754966, 0.05613219204643889, 0.045739292095675115, 0.03672544841111276, 0.02887398510798225, 0.021968991091495183, 0.015945218841298424, 0.01088079729129184, 0.0068873461175463935, 0.003994920320645267, 0.0021015442360553327, 0.000997957187364075, 0.0004343373939970111, 0.0001864414301013071, 0.00009347265666863051, 0.00006236334241263293, 0.00005037384696056762, 0.00004266364015300097, 0.00003575471791042407, 0.000029262604076822728, 0.000023241667677298185, 0.000017783096563703613, 0.000013031609033949587, 9.124462939700403*^-6, 6.1103141915227185*^-6, 3.922999368309687*^-6, 2.4164584705816994*^-6, 1.4240573257419392*^-6, 8.003413792476921*^-7, 4.3035348194818537*^-7, 2.237566349143804*^-7, 1.1275454935861793*^-7, 5.4467560783211914*^-8, 2.533505188448622*^-8, 1.1503360870152061*^-8, 5.0863790629753545*^-9, 2.1818675133111902*^-9}","{0.06274649685663909, 0.07329124674915123, 0.08476065144486292, 0.09684792503493858, 0.10905588898528139, 0.12067229457950028, 0.13077939706641836, 0.1383214065774485, 0.1422486634111998, 0.1417366323596897, 0.13643841532174975, 0.12668251395693783, 0.11350381773279665, 0.09843446537877, 0.08309314015892805, 0.06874123537739718, 0.05601964078816074, 0.04498282368768996, 0.03536824688512803, 0.026912573400224613, 0.01953593056016617, 0.013333677729872992, 0.008442293003225272, 0.004898650804296106, 0.0025781703459637783, 0.001224962471457762, 0.0005333761565599172, 0.00022890655722744197, 0.00011458292146237916, 0.00007629385167273091, 0.00006156244735414794, 0.000052124523587032, 0.00004367959890370836, 0.00003574537306997075, 0.000028387770459276742, 0.00002171880722224257, 0.000015914877843313198, 0.00001114288059914465, 7.461734118532779*^-6, 4.790431417427595*^-6, 2.950558223832648*^-6, 1.738630745284927*^-6, 9.770205560339732*^-7, 5.252989302686583*^-7, 2.7309738189018314*^-7, 1.3760645428897212*^-7, 6.646700328692258*^-8, 3.0914257875862574*^-8, 1.4035773589780134*^-8, 6.205803175493847*^-9, 2.6619394632112025*^-9}","{0.07619742612953782, 0.08904261791275153, 0.10302991446502072, 0.1177908642471766, 0.13272446854926, 0.14696566914791082, 0.159395212679128, 0.16872016275614093, 0.17364888684577673, 0.1731591364323933, 0.16680938170348256, 0.1549851393556012, 0.13894161887006792, 0.12055066553737565, 0.10179767546418352, 0.08423517437334258, 0.06865664201995854, 0.05513554548465647, 0.043354423438914005, 0.03299259969445259, 0.023952761259095224, 0.01635164980969844, 0.0103562840307847, 0.006011825747315793, 0.0031658665802108236, 0.001505250685826978, 0.0006558174260974651, 0.00028138598725096, 0.0001405626217243665, 0.00009334420988629547, 0.00007522606343278223, 0.00006368092220234827, 0.00005336602821856824, 0.000043669781929600494, 0.0000346746785996972, 0.00002652257335193408, 0.00001943078379187578, 0.000013602372517334392, 9.107761498691425*^-6, 5.8468192924006895*^-6, 3.6010659625545166*^-6, 2.121863875275885*^-6, 1.192344195849052*^-6, 6.410679412805066*^-7, 3.332916688197113*^-7, 1.6794093372035454*^-7, 8.112092477502693*^-8, 3.773068317049046*^-8, 1.713095235466866*^-8, 7.574462786818651*^-9, 3.2490714120943594*^-9}","{0.09244026223194976, 0.10808278964651098, 0.12513947623350288, 0.14316952053679088, 0.1614480602642373, 0.17892565695898693, 0.19423753799821136, 0.20579921804785478, 0.21201846293034615, 0.21162363517710625, 0.2040484359689424, 0.18973995823337322, 0.170218170876121, 0.14777052102848348, 0.12483529759369576, 0.103327416031865, 0.08423275020692525, 0.06765172563128898, 0.05320130150619502, 0.04049094779439971, 0.029401874828048048, 0.020076921921381063, 0.01272056615226467, 0.007388228968138478, 0.003893431282023238, 0.001852740620081049, 0.0008077920397728608, 0.00034648990888803835, 0.00017266157948895783, 0.00011429702073299179, 0.0000919689491241776, 0.00007783004833303673, 0.00006522261744734699, 0.000053367175426585556, 0.000042366090915678815, 0.000032398180979254055, 0.000023730540461464436, 0.00001660990739804855, 0.000011120389206703774, 7.138316519421789*^-6, 4.396184806216797*^-6, 2.5901529764720518*^-6, 1.4553680776776234*^-6, 7.82438874410206*^-7, 4.067785730277586*^-7, 2.0496518119343316*^-7, 9.900215920713863*^-8, 4.6046606712047536*^-8, 2.0906391648352907*^-8, 9.243664482982372*^-9, 3.965044057108466*^-9}","{0.11193435924436346, 0.1309634658285309, 0.15174763534466928, 0.1737625048983714, 0.19613687895826298, 0.21760040368350128, 0.2364904899221554, 0.2508648306354603, 0.2587576638984289, 0.2585814746693828, 0.24960392313111876, 0.23233474740756455, 0.2086097639350246, 0.18122376994147796, 0.15317432658015392, 0.1268280231644343, 0.10341385315252619, 0.08307019530224113, 0.06533586647625761, 0.04973527202089388, 0.036123334714631444, 0.024675052555818637, 0.015641227172609098, 0.009090296959608186, 0.0047942883647586875, 0.0022836159446575303, 0.0009964561216070208, 0.00042727127014740744, 0.0002123311857896322, 0.0001400529597760853, 0.00011249200018128174, 0.00009516080823978806, 0.00007974259959698037, 0.00006524029769713886, 0.000051780400858560107, 0.00003958796768433423, 0.000028990935443268102, 0.000020288853488618534, 0.00001358204210046485, 8.717749417942909*^-6, 5.368397067038778*^-6, 3.1625981190446243*^-6, 1.7768026205110409*^-6, 9.551612338855673*^-7, 4.965442418061536*^-7, 2.5018253681721556*^-7, 1.2083634015118418*^-7, 5.619930191430845*^-8, 2.551513835858446*^-8, 1.1281083691799244*^-8, 4.8388643682994*^-9}","{0.13522346763408294, 0.15834125391174134, 0.18364254258704388, 0.2105080559041773, 0.2378955588153643, 0.2642712345396591, 0.28761230623271855, 0.3055375631045967, 0.31561580873250955, 0.315858186788467, 0.30530928569693455, 0.284536768626304, 0.2557499792143334, 0.22236230590099101, 0.18806328770111802, 0.15578372938548457, 0.12706122079599977, 0.10208778675688708, 0.08030980791674089, 0.061148452307180495, 0.04442676115161924, 0.03035965185273513, 0.01925541927455066, 0.011199088302543748, 0.005912117543049993, 0.002819216114626146, 0.0012313243309014252, 0.0005277805049767713, 0.0002614433842530163, 0.00017172485216114747, 0.00013764352778168656, 0.00011638672269716208, 0.00009752663615677988, 0.00007977982213842363, 0.00006330354602170088, 0.000048383300083257424, 0.00003542276616151917, 0.00002478536118793451, 0.000016589981638690086, 0.000010647364911848038, 6.555996851635596*^-6, 3.861758517928883*^-6, 2.1693333743417675*^-6, 1.1660710746489482*^-6, 6.061550468080701*^-7, 3.053965081008963*^-7, 1.4749727000369514*^-7, 6.859639112870736*^-8, 3.114277126193311*^-8, 1.376892058433112*^-8, 5.905886246893258*^-9}","{0.1628673738241327, 0.19090126771306107, 0.22165860498687348, 0.25441493834802426, 0.2879307038357543, 0.32036087997558044, 0.34924894266388434, 0.3716760380778143, 0.3846304366719011, 0.3856098330053603, 0.3733565814588745, 0.3484796299683239, 0.3136271160933362, 0.2729650052155084, 0.23103826851754825, 0.1914860343311878, 0.15623993090726065, 0.12556826613702388, 0.0988089257615876, 0.0752579359030346, 0.054699766885581154, 0.037399156957095954, 0.023736141427759917, 0.013817206136031518, 0.007302386537555327, 0.0034867074206579043, 0.001524525728629703, 0.0006531764789300135, 0.00032237166785745836, 0.00021071329844767457, 0.0001684836387389815, 0.00014239430951734004, 0.00011931797006288646, 0.00009759184506962012, 0.00007741264030970447, 0.00005914532825106788, 0.00004328814528171499, 0.000030281622618041685, 0.000020265619075558524, 0.000013004859165579431, 8.006704197732*^-6, 4.7156645075328105*^-6, 2.648667107827522*^-6, 1.4235991871373334*^-6, 7.39992081728047*^-7, 3.728140398064249*^-7, 1.8005072988261458*^-7, 8.373342446646705*^-8, 3.8014287054874786*^-8, 1.680669932763356*^-8, 7.208779547699618*^-9}","{0.1953778966620849, 0.22928589337719382, 0.2665990453560247, 0.306480755288034, 0.34746855688986156, 0.38735436693423564, 0.4231632355906002, 0.4513197743961918, 0.4680873932814428, 0.4703038675732, 0.456297848669936, 0.4266845064065191, 0.38461674237606724, 0.3351726943865937, 0.28395809932306726, 0.23550374627803852, 0.19224787080309216, 0.154567857125768, 0.12167534115997995, 0.0927145225542233, 0.06742305143561399, 0.046128117261324306, 0.029299976095295322, 0.017073604110808244, 0.00903501882388113, 0.0043204091422101186, 0.0018913951121905979, 0.0008099776561986926, 0.00039810948011604637, 0.0002587787987203861, 0.00020633750221947563, 0.00017428449646503678, 0.0001460347842423089, 0.00011942359093773333, 0.00009469669948250488, 0.00007232153622011788, 0.00005291325338196029, 0.000037005185556768026, 0.000024760885378627, 0.000015887448561888997, 9.780120822907985*^-6, 5.759210756113752*^-6, 3.2342679725798194*^-6, 1.7381417654416143*^-6, 9.034311640873374*^-7, 4.5513068296760683*^-7, 2.1979219629688932*^-7, 1.0221047063319359*^-7, 4.640120015232988*^-8, 2.051409935492289*^-8, 8.798760351187188*^-9}","{0.23317440226096842, 0.2740458229545459, 0.319183611104881, 0.36763837190042137, 0.4177030090250147, 0.46675299480954285, 0.5111999335897384, 0.5466705785757305, 0.5685235803765911, 0.5727454476317403, 0.5570938810958691, 0.5221243350108162, 0.4715573244635417, 0.4115711521120717, 0.34908613216484696, 0.2897596567848676, 0.23668481603829458, 0.1903951373388722, 0.14995709636468812, 0.11433120081304227, 0.08319892566010018, 0.05696681547523798, 0.036219747652812925, 0.021131292838333857, 0.011198851232277264, 0.005364206253118957, 0.00235167036304022, 0.0010065723970248321, 0.0004924372654693119, 0.0003180776859006606, 0.0002528097335563986, 0.00021340151422562015, 0.00017880999562034847, 0.00014619973177378852, 0.00011588043994825492, 0.00008845642024772549, 0.00006469019024996535, 0.000045226904213547214, 0.000030255603091636778, 0.00001941007663116471, 0.00001194691499272638, 7.034010138823424*^-6, 3.949534653090383*^-6, 2.122313497343166*^-6, 1.1030590367683283*^-6, 5.556801308385145*^-7, 2.683385128719578*^-7, 1.2478227345854427*^-7, 5.664732216404649*^-8, 2.5043594947819418*^-8, 1.0741399113585846*^-8}","{0.27637340974001584, 0.3253987787218365, 0.37977620599840417, 0.438454462528588, 0.4994701085316467, 0.5597335017742275, 0.6149420193582963, 0.6597614912520644, 0.6884247723521216, 0.6958166555795087, 0.67890455735739, 0.6380669445140306, 0.5776388684744977, 0.5051112286041504, 0.4290323556860847, 0.3564873679454912, 0.2914211022885968, 0.23459067020436042, 0.1848979426066622, 0.14108113570729364, 0.10275449847802894, 0.07042650306795656, 0.044829477824789056, 0.026190877217737545, 0.013903616807074977, 0.006672442318872659, 0.0029298179528807226, 0.0012533588391270038, 0.0006100398575727426, 0.00039127907274505376, 0.0003098784366404968, 0.00026139275240217604, 0.00021902545752548058, 0.00017904623396366458, 0.00014184773813867457, 0.0001082165686314651, 0.00007910106127671808, 0.00005528099044944594, 0.00003697209496379388, 0.00002371486090982225, 0.000014594317623719385, 8.591272195484603*^-6, 4.823145354066918*^-6, 2.5915060428574356*^-6, 1.3468759848543194*^-6, 6.784943607599273*^-7, 3.2763749743463597*^-7, 1.523549435919844*^-7, 6.916419096714662*^-8, 3.0577269510628955*^-8, 1.311480250522107*^-8}","{0.3248101778407542, 0.3832577142866434, 0.44842255305124784, 0.5191808019079607, 0.5933188911819754, 0.667246095195889, 0.7358451267440841, 0.7926371644287878, 0.8304593281702057, 0.8427684813474552, 0.8254289981604173, 0.7784461112053459, 0.7067782331755672, 0.6194662081993232, 0.527073228772287, 0.43850429525410756, 0.35882339535216456, 0.28911069309769044, 0.22808513170344516, 0.17421438727848457, 0.12703074407255782, 0.08717388113193904, 0.055567920892327545, 0.032517545492376516, 0.01729511878155994, 0.00831756397236802, 0.003658497372042515, 0.0015642019196433134, 0.0007571436594944626, 0.0004819075035140153, 0.0003801260750924532, 0.0003203794583485471, 0.0002684410407018157, 0.0002193907043978096, 0.00017372231273197342, 0.0001324558980091375, 0.00009676908079967111, 0.0000676027239090609, 0.000045201093823953736, 0.000028987651457955444, 0.00001783596048105716, 0.000010497232137676018, 5.891843780614787*^-6, 3.165231240886278*^-6, 1.644918449872519*^-6, 8.285806477951057*^-7, 4.0008312939684144*^-7, 1.8603213307907297*^-7, 8.444941045560639*^-8, 3.733355806375633*^-8, 1.601223336323799*^-8}","{0.3775913863154364, 0.44670288422782267, 0.5242336389677649, 0.6090439910435839, 0.6987072226927755, 0.7891242852569694, 0.8742793741629764, 0.9463563336450671, 0.996479908747752, 1.016262167696, 1.0000303764201055, 0.9470994869979397, 0.8629864615577764, 0.7585238839175753, 0.6467562245826246, 0.5389120362493255, 0.44153348280716204, 0.3561678403714652, 0.2813368768007731, 0.21517944463932487, 0.15712858291465326, 0.1079951605859509, 0.0689560331596628, 0.04042834707936731, 0.021549092997060332, 0.010387748960170659, 0.004577831152935801, 0.001956149223948838, 0.0009412257061901624, 0.000594021951476253, 0.00046648025493921597, 0.00039280170863267855, 0.0003291172985383443, 0.0002689137663259348, 0.000212815457759486, 0.0001621533044546287, 0.00011839463867965496, 0.00008267344309286748, 0.00005526110611635013, 0.00003543170201682576, 0.000021796739073374037, 0.000012825430311827475, 7.196997680308977*^-6, 3.865815682426045*^-6, 2.0088625111342814*^-6, 1.0118589359034377*^-6, 4.885519605741566*^-7, 2.2715880577004235*^-7, 1.0311636393787279*^-7, 4.558499976756831*^-8, 1.9550936699370468*^-8}"
"{-1., 0.1}","{-1, 4}"
