7.749999999999998002e-01,2.019056480952339378e-24
7.999999999999997113e-01,3.935187582441253694e-25
8.999999999999999112e-01,7.804207672761821134e-30
1.000000000000000000e+00,7.092107006681283693e-31
1.050000000000000044e+00,2.597329006327842199e-31
1.099999999999999867e+00,1.042281201493690416e-31
1.150000000000000133e+00,4.682940563031891357e-32
1.200000000000000178e+00,2.479827059685117814e-32
1.250000000000000222e+00,1.387600038166804939e-32
1.300000000000000266e+00,7.956071191712317477e-33
1.350000000000000089e+00,4.883340283764756022e-33
1.400000000000000355e+00,3.185920071024973304e-33
1.450000000000000400e+00,2.116229718271460897e-33
1.500000000000000444e+00,1.405678006901324665e-33
1.550000000000000488e+00,1.001403767280747884e-33
1.600000000000000311e+00,7.467668359760391255e-34
1.650000000000000355e+00,5.384594809460606416e-34
1.700000000000000622e+00,4.067579407213966982e-34
1.750000000000000666e+00,3.118703299571843536e-34
1.800000000000000711e+00,2.358742614122394110e-34
1.850000000000000533e+00,1.817532296710042196e-34
1.900000000000000577e+00,1.425382866092253366e-34
1.950000000000000844e+00,1.151171927841754301e-34
2.000000000000000888e+00,9.326742732402465819e-35
2.050000000000000711e+00,7.617843804280592942e-35
2.100000000000000977e+00,6.061877975518413250e-35
2.150000000000001243e+00,5.019577784595280058e-35
2.200000000000000622e+00,4.311402195273334323e-35
2.250000000000000888e+00,3.441744137997633818e-35
2.300000000000000711e+00,3.034202953806713805e-35
2.350000000000001421e+00,2.604504729817814752e-35
2.400000000000001243e+00,2.233205616237083270e-35
2.450000000000000622e+00,1.947984937160185853e-35
2.500000000000001332e+00,1.641189953277429056e-35
2.550000000000001155e+00,1.456894684440515636e-35
2.600000000000001421e+00,1.307478674473314052e-35
2.650000000000001243e+00,1.213867136590014426e-35
2.700000000000001066e+00,1.061955880906286152e-35
2.750000000000001776e+00,9.418104898827411022e-36
2.800000000000001155e+00,8.814676709038241466e-36
2.850000000000001421e+00,7.958637767940518836e-36
2.900000000000001688e+00,7.069257220553804632e-36
2.950000000000001510e+00,6.999556531834167135e-36
3.000000000000001776e+00,6.105163878410616532e-36
3.050000000000001155e+00,5.437662967672611733e-36
3.100000000000001865e+00,5.054772168943147072e-36
3.150000000000002132e+00,4.798417727200815747e-36
3.200000000000001510e+00,4.497946118575752307e-36
3.250000000000001776e+00,4.233554565752927369e-36
3.300000000000001599e+00,3.907279304338589582e-36
3.350000000000002309e+00,3.634204127297869576e-36
3.400000000000002132e+00,3.473480850815720925e-36
3.450000000000001510e+00,3.169846349566875385e-36
3.500000000000002220e+00,3.202811067529204689e-36
3.550000000000002043e+00,2.953238524312353777e-36
3.600000000000002309e+00,2.765700622233647786e-36
3.650000000000002132e+00,2.646587891868203440e-36
3.700000000000001954e+00,2.562689098563282463e-36
3.750000000000002665e+00,2.536204823015558754e-36
3.800000000000002043e+00,2.378496848418978837e-36
3.850000000000002309e+00,2.313218161712962912e-36
3.900000000000002576e+00,2.236518613765003742e-36
3.950000000000002398e+00,2.146494084169751641e-36
4.000000000000002665e+00,2.091062312993756300e-36
4.050000000000002487e+00,2.161395321730087092e-36
4.100000000000003197e+00,1.891743031754574039e-36
4.150000000000003020e+00,1.819601262106810817e-36
4.200000000000002842e+00,1.804311985657101834e-36
4.250000000000002665e+00,1.757671443030717216e-36
4.300000000000002487e+00,1.535769960817353801e-36
4.350000000000002309e+00,1.646138880956862710e-36
4.400000000000003020e+00,1.514855575476893577e-36
4.450000000000002842e+00,1.547012369138969549e-36
4.500000000000003553e+00,1.442996338090070545e-36
4.550000000000003375e+00,1.404462895188966480e-36
4.600000000000002309e+00,1.427601203027787354e-36
4.650000000000003020e+00,1.377815417677534308e-36
4.700000000000002842e+00,1.345389646363444607e-36
4.750000000000003553e+00,1.308359961007134112e-36
4.800000000000003375e+00,1.295218871827532231e-36
4.850000000000002309e+00,1.276236329924330412e-36
4.900000000000003908e+00,1.225524823862005073e-36
4.950000000000003730e+00,1.194036019037157703e-36
5.000000000000000000e+00,1.152228521812782297e-36
6.000000000000000000e+00,8.590474169436842686e-37
7.000000000000000000e+00,6.977362693287520317e-37
8.000000000000000000e+00,6.120488005676056681e-37
9.000000000000000000e+00,5.566390675640450773e-37
1.000000000000000000e+01,5.047591042402814193e-37
2.000000000000000000e+01,3.220808500607486091e-37
5.000000000000000000e+01,3.237254537865429353e-37
1.000000000000000000e+02,4.733111619354977166e-37
2.000000000000000000e+02,8.509062671424110975e-37
5.000000000000000000e+02,1.912829309302273930e-36
1.000000000000000000e+03,4.101290011736218462e-36
1.000000000000000000e+04,3.731049181612574590e-35
