0.5267292312957847, 3.786023209766262e-29
0.53376344247572, 2.8878087346964886e-29
0.5382074483134889, 2.1302932044245316e-29
0.5488425533512626, 1.6362343952523513e-29
0.5574853137179728, 1.2331759942511358e-29
0.5669740975117128, 8.96660140464246e-30
0.5744578198126422, 6.612124387576485e-30
0.5898819776995774, 4.721099877764808e-30
0.6014526887312569, 3.392033958872073e-30
0.6145592415423772, 2.5109362766335468e-30
0.6269109583778351, 1.8827578461901e-30
0.643863997892417, 1.4529829030652162e-30
0.6607108258659962, 1.1044170272932394e-30
0.6809445690196907, 8.362727757616955e-31
0.6998057575309238, 6.411424348135372e-31
0.7190190216725826, 5.058629096315009e-31
0.749007637053411, 3.8426385502487132e-31
0.7838049076913269, 2.8495916897904196e-31
0.8160443945959787, 2.17469352805819e-31
0.8466201306500138, 1.7122415217296943e-31
0.8727319970517644, 1.3639881867605586e-31
0.9108589746683041, 1.0463637184931675e-31
0.9442548867678062, 8.147079001275081e-32
0.9793391245053916, 6.322696723423322e-32
1.0123638235409984, 4.877703058063045e-32
1.0465021620903359, 3.7247910920268747e-32
1.0758285296218215, 2.7328786259770174e-32
1.1124583134679857, 2.0402962132802272e-32
1.1432718141783518, 1.5680275985872346e-32
1.170359404983944, 1.2396396698375508e-32
1.1945219677812087, 9.947768503659936e-33
1.232425076168958, 7.581551512440377e-33
1.2769126961470894, 5.757305766091852e-33
1.3121155590651252, 4.431586054197399e-33
1.3492954152841503, 3.236907270314265e-33
1.3958189703007766, 2.4375547812590322e-33
1.4361202048587034, 1.902022207913846e-33
1.47263903812947, 1.4674994282145605e-33
1.533211671088475, 1.1076465626446712e-33
1.599462820217033, 8.155758822528254e-34
1.6447807610658094, 6.2992431328443405e-34
1.7122486027581376, 4.778493911160675e-34
1.7968730048997603, 3.6389133749891113e-34
1.8931233429735062, 2.7989883729372653e-34
1.986607247033404, 2.1648866161739502e-34
2.0898194377259065, 1.7404545448976422e-34
2.221773918971731, 1.3046479134843853e-34
2.3455994097059323, 1.0058017143448702e-34
2.48182747113129, 8.075947785345809e-35
2.6575340152867435, 6.487157579683793e-35
2.7355784271773294, 5.316922636884986e-35
2.9073629845598687, 4.3802113999570985e-35
3.0017810064043853, 3.665115247461497e-35
3.1999154417749236, 2.902336743508768e-35
3.424769986099, 2.27805518196117e-35
3.66133040615326, 1.9131303437864197e-35
3.8979781622426453, 1.567080505978708e-35
4.199980798760294, 1.330393006309772e-35
4.517883548383029, 1.0747270845638969e-35
4.859848826636255, 8.963487574421787e-36
5.227697961850042, 7.506617907223642e-36
5.6233901413856815, 6.477060522436315e-36
6.0490328463893706, 5.79972984898055e-36
6.506893076367807, 5.284921498995692e-36
6.999409423368497, 4.791083484509188e-36
7.529205060072577, 4.3883382276375396e-36
8.099101710975592, 4.015312326198495e-36
8.71213468106758, 3.876043002851966e-36
9.371569022056109, 3.722393343891032e-36
10.080916922234666, 3.582202812965695e-36
10.843956412615837, 3.479382056284608e-36
11.664751488959318, 3.425047289744342e-36
12.547673756866024, 3.4099601015663426e-36
13.497425715221203, 3.308675157727974e-36
14.519065801995875, 3.273815208557829e-36
15.618035335801912, 3.2762155378148986e-36
16.800187496693212, 3.3023308317329824e-36
18.071818500566543, 3.328654295281048e-36
19.439701133198767, 3.369033033280271e-36
20.911120822525017, 3.5313745191199805e-36
22.493914441280637, 3.686326735315756e-36
24.196512046672634, 3.8560095816902886e-36
26.027981779388398, 4.0794409900558075e-36
27.9980781610767, 4.289241627215561e-36
30.117294047536404, 4.505191471585925e-36
32.396916514318676, 4.6691033867005837e-36
34.84908697239316, 4.8141337193813556e-36
37.486865834057404, 5.0253717755100317e-36
40.32430207350473, 5.245878688500199e-36
43.37650805253415, 5.447944966692623e-36
46.6597400099287, 5.692851752829124e-36
50.191484643193824, 5.954895613497799e-36
53.99055224379526, 6.280516440469694e-36
58.07717688194089, 6.685603274700226e-36
62.473124174496284, 7.11681779203171e-36
67.20180721001327, 7.56804971589555e-36
72.28841124829508, 8.04789137167382e-36
77.76002785865559, 8.566972066531256e-36
83.64579921130169, 9.082055116220972e-36
89.97707329034333, 9.697744219963914e-36
96.78757085510587, 1.0440811210627016e-35
104.11356503899012, 1.1102796309436946e-35
111.99407454243591, 1.1831089320654259e-35
120.47107144894626, 1.264615326628391e-35
129.5897047710132, 1.3489564139761312e-35
139.39854091656503, 1.4285899286499645e-35
149.94982235667376, 1.530155343727373e-35
161.29974587220454, 1.6423196679127856e-35
173.5087618613628, 1.7554618741995137e-35
186.64189630227378, 1.849547502565998e-35
200.76909708538398, 1.970869418459235e-35
215.96560656027407, 2.097988463679936e-35
232.31236228109023, 2.192301386283308e-35
249.89642808498854, 2.3505814979530492e-35
268.81145779954505, 2.530689312757721e-35
289.15819404886196, 2.699468769943563e-35
311.0450048150471, 2.8913871508654053e-35
334.5884606128229, 3.2271474831853237e-35
359.9139553513347, 3.492351188195914e-35
387.1563741899056, 3.7599444376042284e-35
416.4608119447797, 4.060563364016802e-35
447.983345873135, 4.3852176825520215e-35
481.8918669502549, 4.7651734733581345e-35
518.366974067301, 5.162082335497694e-35
557.6029359122346, 5.512029325019282e-35
599.8087256569237, 5.849455177360405e-35
645.2091339612485, 6.25887446548953e-35
694.0459662221311, 6.717666069532084e-35
746.5793304441079, 7.114232892581133e-35
803.0890225907333, 7.565300924494083e-35
863.8760167952751, 8.119856949758888e-35
929.2640683676574, 8.679247760194662e-35
986.4281725048147, 9.056573840434096e-35
